,gameId,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,preSnapHomeScore,preSnapVisitorScore,passResult,penaltyYards,prePenaltyPlayResult,playResult,absoluteYardlineNumber,offenseFormation,personnelO,defendersInBox,personnelD,dropBackType,pff_playAction,pff_passCoverage,pff_passCoverageType,Inj_Occured,foul_on_play,frac_quarter_elapsed
1701,2021091906,4,2,10,NYJ,NE,NYJ,18,6,22,C,0.0,8,8,92.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,Cover-2,Zone,0,0,0.6599999999999999
1702,2021091906,4,3,2,NYJ,NE,NYJ,26,6,22,I,0.0,0,0,84.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,Cover-1,Man,0,0,0.6799999999999999
1703,2021091906,4,4,2,NYJ,NE,NYJ,26,6,22,I,0.0,0,0,84.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,0,Cover-1,Man,0,0,0.69
1704,2021091906,4,1,10,NYJ,NE,NYJ,25,6,25,C,0.0,6,6,85.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.87
1705,2021091906,4,2,4,NYJ,NE,NYJ,31,6,25,I,0.0,0,0,79.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.87
1706,2021091906,4,3,4,NYJ,NE,NYJ,31,6,25,S,0.0,-11,-11,79.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0,Cover-1,Man,0,0,0.88
1707,2021091906,4,4,15,NYJ,NE,NYJ,20,6,25,C,0.0,35,35,90.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0,Cover-1,Man,0,0,0.9299999999999999
1708,2021091906,4,1,10,NYJ,NE,NE,45,6,25,S,0.0,-5,-5,55.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0,Cover-2,Zone,0,0,0.94
1709,2021091906,4,2,15,NYJ,NE,UNK,50,6,25,C,0.0,6,6,60.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.95
1710,2021091906,4,3,9,NYJ,NE,NE,44,6,25,C,0.0,12,12,54.0,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.96
1711,2021091907,1,3,14,SF,PHI,SF,21,0,0,C,0.0,10,10,89.0,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Quarters,Zone,0,0,0.040000000000000036
1712,2021091907,1,3,6,PHI,SF,PHI,36,0,0,I,10.0,0,10,46.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",UNKNOWN,0,Cover-1,Man,0,1,0.18999999999999995
1713,2021091907,1,1,10,PHI,SF,PHI,46,0,0,I,0.0,0,0,56.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,1,Quarters,Zone,0,0,0.18999999999999995
1714,2021091907,1,3,11,SF,PHI,SF,19,0,0,I,0.0,0,0,91.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Quarters,Zone,0,0,0.35
1715,2021091907,1,1,10,PHI,SF,PHI,21,0,0,C,0.0,11,11,31.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-2,Zone,0,0,0.37
1716,2021091907,1,2,5,PHI,SF,PHI,37,0,0,C,0.0,4,4,47.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Quarters,Zone,0,0,0.43999999999999995
1717,2021091907,1,3,3,PHI,SF,SF,42,0,0,C,0.0,9,9,68.0,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-1,Man,0,0,0.5800000000000001
1718,2021091907,1,1,10,SF,PHI,SF,25,3,0,C,0.0,1,1,85.0,SHOTGUN,"2 RB, 2 TE, 1 WR",6.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,0,Cover-2,Zone,0,0,0.6799999999999999
1719,2021091907,1,2,9,SF,PHI,SF,26,3,0,I,0.0,0,0,84.0,SINGLEBACK,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,1,Cover-2,Zone,0,0,0.73
1720,2021091907,1,3,9,SF,PHI,SF,26,3,0,C,0.0,8,8,84.0,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.73
1721,2021091907,1,2,4,PHI,SF,PHI,23,3,0,I,0.0,0,0,33.0,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Quarters,Zone,0,0,0.8200000000000001
1722,2021091907,1,3,4,PHI,SF,PHI,23,3,0,R,0.0,12,12,33.0,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,0,Cover-1,Man,0,0,0.8200000000000001
1723,2021091907,1,1,10,PHI,SF,PHI,35,3,0,C,0.0,5,5,45.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,1,Quarters,Zone,0,0,0.86
1724,2021091907,1,3,7,PHI,SF,PHI,38,3,0,C,0.0,26,26,48.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-1,Man,0,1,0.96
1725,2021091907,1,1,10,PHI,SF,SF,36,3,0,I,0.0,0,0,74.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-1,Man,0,1,0.99
1726,2021091907,2,1,10,SF,PHI,SF,37,3,0,C,0.0,6,6,47.0,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,1,Cover-6,Zone,0,0,0.16000000000000003
1727,2021091907,2,2,7,SF,PHI,SF,30,3,0,C,0.0,7,7,40.0,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,1,Cover-3,Zone,0,0,0.10999999999999999
1728,2021091907,2,1,10,SF,PHI,SF,48,3,0,I,0.0,0,0,58.0,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,0,Cover-2,Zone,0,0,0.33999999999999997
1729,2021091907,2,1,25,SF,PHI,SF,44,3,0,I,0.0,0,0,54.0,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,0,Cover-2,Zone,0,0,0.41000000000000003
1730,2021091907,2,2,25,SF,PHI,SF,44,3,0,C,0.0,17,17,54.0,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,0,Cover-2,Zone,0,0,0.41000000000000003
1731,2021091907,2,1,10,PHI,SF,PHI,3,3,0,C,0.0,91,91,107.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-1,Man,0,0,0.52
1732,2021091907,2,2,11,PHI,SF,SF,11,3,0,I,10.0,0,10,21.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",UNKNOWN,0,Cover-1,Man,0,1,0.6
1733,2021091907,2,1,1,PHI,SF,SF,1,3,0,I,0.0,0,0,11.0,JUMBO,"6 OL, 1 RB, 3 TE, 0 WR",11.0,"5 DL, 3 LB, 3 DB",SCRAMBLE_ROLLOUT_RIGHT,1,Goal Line,Other,0,0,0.61
1734,2021091907,2,3,3,SF,PHI,SF,10,3,0,C,0.0,5,5,20.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.79
1735,2021091907,2,2,5,SF,PHI,SF,30,3,0,C,0.0,6,6,40.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.92
1736,2021091907,2,1,10,SF,PHI,SF,36,3,0,R,0.0,7,7,46.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,0,Cover-6,Zone,0,0,0.94
1737,2021091907,2,2,3,SF,PHI,SF,43,3,0,C,0.0,2,2,53.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Quarters,Zone,0,0,0.96
1738,2021091907,2,1,10,SF,PHI,SF,49,3,0,C,0.0,40,40,59.0,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.97
1739,2021091907,2,1,10,SF,PHI,PHI,11,3,0,C,0.0,11,11,99.0,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Red Zone,Other,0,0,0.98
1740,2021091907,3,2,3,PHI,SF,PHI,32,3,7,S,0.0,-9,-9,78.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,1,Cover-1,Man,0,0,0.020000000000000018
1741,2021091907,3,3,12,PHI,SF,PHI,23,3,7,I,0.0,0,0,87.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.07999999999999996
1742,2021091907,3,1,10,SF,PHI,SF,36,3,7,C,0.0,9,9,46.0,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,1,Quarters,Zone,0,0,0.14
1743,2021091907,3,1,10,SF,PHI,SF,47,3,7,R,0.0,2,2,57.0,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,1,Cover-6,Zone,0,0,0.21999999999999997
1744,2021091907,3,3,6,SF,PHI,PHI,49,3,7,I,0.0,0,0,61.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-1,Man,0,0,0.32999999999999996
1745,2021091907,3,1,10,PHI,SF,PHI,35,3,7,R,0.0,13,13,75.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,0,Quarters,Zone,0,0,0.47
1746,2021091907,3,3,4,PHI,SF,SF,46,3,7,C,0.0,6,6,56.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Quarters,Zone,0,0,0.5800000000000001
1747,2021091907,3,2,10,PHI,SF,SF,40,3,7,I,0.0,0,0,50.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.6599999999999999
1748,2021091907,3,3,10,PHI,SF,SF,40,3,7,I,0.0,0,0,50.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.6599999999999999
1749,2021091907,3,1,10,SF,PHI,SF,8,3,7,C,0.0,6,6,18.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,1,Cover-3,Zone,0,0,0.6799999999999999
1750,2021091907,3,3,2,SF,PHI,SF,32,3,7,C,0.0,6,6,42.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.85
1751,2021091907,4,3,7,SF,PHI,SF,41,3,7,C,0.0,15,15,69.0,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Quarters,Zone,0,0,0.0
1752,2021091907,4,3,1,SF,PHI,PHI,35,3,7,R,5.0,4,9,45.0,I_FORM,"2 RB, 2 TE, 1 WR",6.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,1,Cover-3,Zone,0,1,0.12
1753,2021091907,4,3,3,SF,PHI,PHI,3,3,7,I,2.0,0,2,13.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 3 LB, 4 DB",UNKNOWN,0,Red Zone,Other,0,1,0.26
1754,2021091907,4,1,10,PHI,SF,PHI,20,3,14,I,0.0,0,0,30.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,1,Quarters,Zone,0,0,0.28
1755,2021091907,4,1,10,PHI,SF,PHI,30,3,14,I,0.0,0,0,40.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,1,Quarters,Zone,0,0,0.32999999999999996
1756,2021091907,4,2,10,PHI,SF,PHI,30,3,14,R,0.0,8,8,40.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,0,Quarters,Zone,0,0,0.33999999999999997
1757,2021091907,4,3,2,PHI,SF,PHI,38,3,14,S,0.0,-6,-6,48.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Quarters,Zone,0,0,0.4
1758,2021091907,4,1,10,PHI,SF,PHI,25,3,17,C,0.0,9,9,35.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-6,Zone,0,0,0.6599999999999999
1759,2021091907,4,2,1,PHI,SF,PHI,34,3,17,R,0.0,9,9,44.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,0,Cover-6,Zone,0,0,0.6799999999999999
1760,2021091907,4,1,10,PHI,SF,PHI,43,3,17,R,15.0,27,42,53.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,0,Cover-3,Zone,0,1,0.69
1761,2021091907,4,1,10,PHI,SF,SF,15,3,17,C,0.0,14,14,95.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-6,Zone,0,0,0.7
1762,2021091907,4,2,9,SF,PHI,SF,15,11,17,C,0.0,8,8,95.0,SHOTGUN,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,0,Cover-3,Zone,1,0,0.79
1763,2021091908,1,1,10,PIT,LV,PIT,32,0,0,C,0.0,6,6,42.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.010000000000000009
1764,2021091908,1,3,2,PIT,LV,PIT,40,0,0,C,0.0,5,5,50.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.08999999999999997
1765,2021091908,1,2,11,PIT,LV,PIT,44,0,0,C,0.0,2,2,54.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,1,Cover-3,Zone,0,0,0.18000000000000005
1766,2021091908,1,3,9,PIT,LV,PIT,46,0,0,I,0.0,0,0,56.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,0,Cover-6,Zone,0,0,0.21999999999999997
1767,2021091908,1,1,10,LV,PIT,LV,16,0,0,I,0.0,0,0,94.0,SHOTGUN,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,0,Quarters,Zone,0,0,0.24
1768,2021091908,1,2,10,LV,PIT,LV,16,0,0,C,0.0,9,9,94.0,EMPTY,"1 RB, 3 TE, 1 WR",6.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,0,Cover-6,Zone,0,0,0.24
1769,2021091908,1,2,6,LV,PIT,LV,31,0,0,C,0.0,3,3,79.0,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,Cover-2,Zone,0,0,0.35
1770,2021091908,1,1,10,PIT,LV,PIT,8,0,0,I,0.0,0,0,18.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,1,Cover-3,Zone,0,0,0.44999999999999996
1771,2021091908,1,2,12,PIT,LV,PIT,20,0,0,C,0.0,2,2,30.0,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Quarters,Zone,0,0,0.55
1772,2021091908,1,3,10,PIT,LV,PIT,22,0,0,IN,0.0,0,0,32.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.6
1773,2021091908,1,1,10,LV,PIT,PIT,39,0,0,C,0.0,11,11,49.0,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.62
1774,2021091908,1,1,10,LV,PIT,PIT,28,0,0,S,0.0,-1,-1,38.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,1,Cover-3,Zone,0,0,0.64
1775,2021091908,1,3,19,LV,PIT,PIT,37,0,0,C,0.0,10,10,47.0,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0,Cover-2,Zone,0,0,0.73
1776,2021091908,1,1,10,PIT,LV,PIT,22,0,3,C,0.0,9,9,32.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.79
1777,2021091908,1,2,4,PIT,LV,PIT,28,0,3,C,0.0,9,9,38.0,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,0,Cover-3,Zone,0,1,0.87
1778,2021091908,2,1,10,PIT,LV,LV,44,0,3,S,0.0,0,0,54.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.0
1779,2021091908,2,2,10,PIT,LV,LV,44,0,3,C,0.0,6,6,54.0,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.050000000000000044
1780,2021091908,2,3,4,PIT,LV,LV,38,0,3,I,0.0,0,0,48.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Quarters,Zone,1,0,0.07999999999999996
1781,2021091908,2,4,4,PIT,LV,LV,38,0,3,I,0.0,0,0,48.0,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Quarters,Zone,0,0,0.08999999999999997
1782,2021091908,2,2,6,LV,PIT,LV,42,0,3,R,15.0,5,20,52.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB",SCRAMBLE,0,2-Man,Man,0,1,0.14
1783,2021091908,2,2,12,LV,PIT,PIT,40,0,3,C,0.0,17,17,70.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,Cover-2,Zone,0,0,0.20999999999999996
1784,2021091908,2,3,2,LV,PIT,PIT,15,0,3,I,0.0,0,0,95.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,1,Cover-1,Man,0,0,0.35
1785,2021091908,2,1,10,PIT,LV,PIT,25,0,6,C,0.0,13,13,85.0,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,1,Cover-3,Zone,0,0,0.36
1786,2021091908,2,2,13,PIT,LV,PIT,49,0,6,C,0.0,5,5,61.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-1,Man,0,0,0.44999999999999996
1787,2021091908,2,3,8,PIT,LV,LV,46,0,6,C,0.0,41,41,56.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,0,Bracket,Other,0,1,0.5
1788,2021091908,2,1,10,LV,PIT,LV,25,7,6,C,0.0,13,13,35.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,2-Man,Man,0,0,0.5700000000000001
1789,2021091908,2,1,10,LV,PIT,LV,38,7,6,C,0.0,10,10,48.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",SCRAMBLE,0,Cover-2,Zone,0,0,0.62
1790,2021091908,2,1,10,LV,PIT,LV,48,7,6,C,0.0,25,25,58.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,Cover-1,Man,0,0,0.6599999999999999
1791,2021091908,2,1,10,LV,PIT,PIT,27,7,6,I,0.0,0,0,83.0,I_FORM,"2 RB, 2 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,0,Cover-1,Man,0,0,0.7
1792,2021091908,2,2,10,LV,PIT,PIT,27,7,6,C,0.0,6,6,83.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,Cover-2,Zone,0,0,0.71
1793,2021091908,2,3,4,LV,PIT,PIT,21,7,6,C,0.0,4,4,89.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0,Cover-1,Man,0,0,0.76
1794,2021091908,2,2,12,LV,PIT,PIT,19,7,6,C,0.0,3,3,91.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.86
1795,2021091908,2,3,9,LV,PIT,PIT,16,7,6,C,0.0,8,8,94.0,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0,Cover-2,Zone,0,0,0.87
1796,2021091908,2,2,7,LV,PIT,PIT,7,7,6,C,-10.0,7,-10,103.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",UNKNOWN,0,Red Zone,Other,0,1,0.98
1797,2021091908,2,2,17,LV,PIT,PIT,17,7,6,I,0.0,0,0,93.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0,Cover-6,Zone,0,0,0.98
1798,2021091908,3,1,10,LV,PIT,LV,25,7,9,C,0.0,9,9,85.0,EMPTY,"1 RB, 3 TE, 1 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.0
1799,2021091908,3,3,3,LV,PIT,LV,32,7,9,C,0.0,14,14,78.0,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0,Bracket,Other,0,0,0.07999999999999996
1800,2021091908,3,1,10,LV,PIT,LV,46,7,9,I,0.0,0,0,64.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.12
1801,2021091908,3,3,9,LV,PIT,LV,47,7,9,I,0.0,0,0,63.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",SCRAMBLE,0,Quarters,Zone,0,0,0.17000000000000004
1802,2021091908,3,1,10,PIT,LV,PIT,13,7,9,I,0.0,0,0,23.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.18000000000000005
1803,2021091908,3,3,5,PIT,LV,PIT,18,7,9,C,0.0,14,14,28.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,0,Cover-1,Man,0,0,0.22999999999999998
1804,2021091908,3,2,9,PIT,LV,PIT,33,7,9,S,0.0,-3,-3,43.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,Cover-6,Zone,0,0,0.29000000000000004
1805,2021091908,3,3,12,PIT,LV,PIT,30,7,9,C,0.0,3,3,40.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.33999999999999997
1806,2021091908,3,1,10,LV,PIT,LV,18,7,9,C,0.0,18,18,92.0,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,1,Cover-1,Man,0,0,0.39
1807,2021091908,3,1,10,LV,PIT,LV,36,7,9,C,0.0,9,9,74.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.43000000000000005
1808,2021091908,3,2,1,LV,PIT,LV,45,7,9,S,0.0,-8,-8,65.0,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,1,Cover-1,Man,0,0,0.48
1809,2021091908,3,3,9,LV,PIT,LV,37,7,9,C,0.0,23,23,73.0,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0,Cover-3,Zone,0,0,0.52
1810,2021091908,3,2,9,LV,PIT,PIT,39,7,9,C,0.0,30,30,49.0,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,Quarters,Zone,0,0,0.61
1811,2021091908,3,1,9,LV,PIT,PIT,9,7,9,C,0.0,9,9,19.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,Cover-1,Man,1,0,0.6599999999999999
